language,problem_id,category,title,core,input_size,trial,elapsed_ns,iterations,checksum
v,14,"String","3 Longest Substring","sliding window set",512,10,3133,1596,17
v,14,"String","3 Longest Substring","sliding window set",512,11,3195,1566,17
v,14,"String","3 Longest Substring","sliding window set",512,12,3060,1647,17
v,14,"String","3 Longest Substring","sliding window set",512,13,3151,1587,17
v,14,"String","3 Longest Substring","sliding window set",512,14,3076,1632,17
v,14,"String","3 Longest Substring","sliding window set",512,15,3034,1650,17
v,14,"String","3 Longest Substring","sliding window set",512,16,2971,1683,17
v,14,"String","3 Longest Substring","sliding window set",512,17,3115,1605,17
v,14,"String","3 Longest Substring","sliding window set",512,18,3004,1668,17
v,14,"String","3 Longest Substring","sliding window set",512,19,3079,1626,17
v,14,"String","3 Longest Substring","sliding window set",2048,0,11439,438,18
v,14,"String","3 Longest Substring","sliding window set",2048,1,10949,459,18
v,14,"String","3 Longest Substring","sliding window set",2048,2,11014,456,18
v,14,"String","3 Longest Substring","sliding window set",2048,3,10792,465,18
v,14,"String","3 Longest Substring","sliding window set",2048,4,10784,465,18
v,14,"String","3 Longest Substring","sliding window set",2048,5,11000,456,18
v,14,"String","3 Longest Substring","sliding window set",2048,6,10893,459,18
v,14,"String","3 Longest Substring","sliding window set",2048,7,10971,456,18
v,14,"String","3 Longest Substring","sliding window set",2048,8,10506,477,18
v,14,"String","3 Longest Substring","sliding window set",2048,9,11414,441,18
v,14,"String","3 Longest Substring","sliding window set",2048,10,12047,417,18
v,14,"String","3 Longest Substring","sliding window set",2048,11,13499,375,18
v,14,"String","3 Longest Substring","sliding window set",2048,12,13095,384,18
v,14,"String","3 Longest Substring","sliding window set",2048,13,12746,396,18
v,14,"String","3 Longest Substring","sliding window set",2048,14,12406,405,18
v,14,"String","3 Longest Substring","sliding window set",2048,15,12845,390,18
v,14,"String","3 Longest Substring","sliding window set",2048,16,11858,423,18
v,14,"String","3 Longest Substring","sliding window set",2048,17,12391,405,18
v,14,"String","3 Longest Substring","sliding window set",2048,18,12265,408,18
v,14,"String","3 Longest Substring","sliding window set",2048,19,13213,381,18
v,14,"String","3 Longest Substring","sliding window set",8192,0,54287,93,19
v,14,"String","3 Longest Substring","sliding window set",8192,1,47638,105,19
v,14,"String","3 Longest Substring","sliding window set",8192,2,44156,114,19
v,14,"String","3 Longest Substring","sliding window set",8192,3,43956,114,19
v,14,"String","3 Longest Substring","sliding window set",8192,4,43740,117,19
v,14,"String","3 Longest Substring","sliding window set",8192,5,48342,105,19
v,14,"String","3 Longest Substring","sliding window set",8192,6,47712,108,19
v,14,"String","3 Longest Substring","sliding window set",8192,7,51428,99,19
v,14,"String","3 Longest Substring","sliding window set",8192,8,45268,111,19
v,14,"String","3 Longest Substring","sliding window set",8192,9,45607,111,19
v,14,"String","3 Longest Substring","sliding window set",8192,10,45073,111,19
v,14,"String","3 Longest Substring","sliding window set",8192,11,45266,111,19
v,14,"String","3 Longest Substring","sliding window set",8192,12,46325,108,19
v,14,"String","3 Longest Substring","sliding window set",8192,13,45627,111,19
v,14,"String","3 Longest Substring","sliding window set",8192,14,43433,117,19
v,14,"String","3 Longest Substring","sliding window set",8192,15,44647,114,19
v,14,"String","3 Longest Substring","sliding window set",8192,16,45329,111,19
v,14,"String","3 Longest Substring","sliding window set",8192,17,43685,117,19
v,14,"String","3 Longest Substring","sliding window set",8192,18,44576,114,19
v,14,"String","3 Longest Substring","sliding window set",8192,19,44400,114,19
v,15,"String","76 Minimum Window","sliding window counts",512,0,1957,2556,4
v,15,"String","76 Minimum Window","sliding window counts",512,1,1959,2559,4
v,15,"String","76 Minimum Window","sliding window counts",512,2,2069,2433,4
v,15,"String","76 Minimum Window","sliding window counts",512,3,2048,2442,4
v,15,"String","76 Minimum Window","sliding window counts",512,4,1906,2625,4
v,15,"String","76 Minimum Window","sliding window counts",512,5,2026,2469,4
v,15,"String","76 Minimum Window","sliding window counts",512,6,1914,2613,4
v,15,"String","76 Minimum Window","sliding window counts",512,7,2090,2394,4
v,15,"String","76 Minimum Window","sliding window counts",512,8,2464,2031,4
v,15,"String","76 Minimum Window","sliding window counts",512,9,2140,2337,4
v,15,"String","76 Minimum Window","sliding window counts",512,10,1967,2544,4
v,15,"String","76 Minimum Window","sliding window counts",512,11,2078,2406,4
v,15,"String","76 Minimum Window","sliding window counts",512,12,2796,1788,4
v,15,"String","76 Minimum Window","sliding window counts",512,13,3360,1488,4
v,15,"String","76 Minimum Window","sliding window counts",512,14,2458,2034,4
v,15,"String","76 Minimum Window","sliding window counts",512,15,2167,2331,4
v,15,"String","76 Minimum Window","sliding window counts",512,16,1971,2538,4
v,15,"String","76 Minimum Window","sliding window counts",512,17,1932,2592,4
v,15,"String","76 Minimum Window","sliding window counts",512,18,2060,2427,4
v,15,"String","76 Minimum Window","sliding window counts",512,19,1914,2613,4
v,15,"String","76 Minimum Window","sliding window counts",2048,0,7013,714,4
v,15,"String","76 Minimum Window","sliding window counts",2048,1,7949,630,4
v,15,"String","76 Minimum Window","sliding window counts",2048,2,8592,582,4
v,15,"String","76 Minimum Window","sliding window counts",2048,3,7329,684,4
v,15,"String","76 Minimum Window","sliding window counts",2048,4,9201,555,4
v,15,"String","76 Minimum Window","sliding window counts",2048,5,8890,564,4
v,15,"String","76 Minimum Window","sliding window counts",2048,6,8942,561,4
v,15,"String","76 Minimum Window","sliding window counts",2048,7,8522,588,4
v,15,"String","76 Minimum Window","sliding window counts",2048,8,8832,573,4
v,15,"String","76 Minimum Window","sliding window counts",2048,9,8148,615,4
v,15,"String","76 Minimum Window","sliding window counts",2048,10,8797,570,4
v,15,"String","76 Minimum Window","sliding window counts",2048,11,10032,501,4
v,15,"String","76 Minimum Window","sliding window counts",2048,12,8440,594,4
v,15,"String","76 Minimum Window","sliding window counts",2048,13,9318,537,4
v,15,"String","76 Minimum Window","sliding window counts",2048,14,9016,555,4
v,15,"String","76 Minimum Window","sliding window counts",2048,15,6580,762,4
v,15,"String","76 Minimum Window","sliding window counts",2048,16,6616,762,4
v,15,"String","76 Minimum Window","sliding window counts",2048,17,6810,735,4
v,15,"String","76 Minimum Window","sliding window counts",2048,18,6734,744,4
v,15,"String","76 Minimum Window","sliding window counts",2048,19,7084,708,4
v,15,"String","76 Minimum Window","sliding window counts",8192,0,26400,192,4
v,15,"String","76 Minimum Window","sliding window counts",8192,1,27114,186,4
v,15,"String","76 Minimum Window","sliding window counts",8192,2,27589,183,4
v,15,"String","76 Minimum Window","sliding window counts",8192,3,26977,186,4
v,15,"String","76 Minimum Window","sliding window counts",8192,4,26327,192,4
v,15,"String","76 Minimum Window","sliding window counts",8192,5,26969,186,4
v,15,"String","76 Minimum Window","sliding window counts",8192,6,27813,180,4
v,15,"String","76 Minimum Window","sliding window counts",8192,7,26897,189,4
v,15,"String","76 Minimum Window","sliding window counts",8192,8,26808,189,4
v,15,"String","76 Minimum Window","sliding window counts",8192,9,27452,183,4
v,15,"String","76 Minimum Window","sliding window counts",8192,10,27766,183,4
v,15,"String","76 Minimum Window","sliding window counts",8192,11,26958,186,4
v,15,"String","76 Minimum Window","sliding window counts",8192,12,27994,180,4
v,15,"String","76 Minimum Window","sliding window counts",8192,13,27000,186,4
v,15,"String","76 Minimum Window","sliding window counts",8192,14,26666,189,4
v,15,"String","76 Minimum Window","sliding window counts",8192,15,27230,186,4
v,15,"String","76 Minimum Window","sliding window counts",8192,16,27375,183,4
v,15,"String","76 Minimum Window","sliding window counts",8192,17,27600,183,4
v,15,"String","76 Minimum Window","sliding window counts",8192,18,26640,189,4
v,15,"String","76 Minimum Window","sliding window counts",8192,19,26926,186,4
v,16,"String","438 Find Anagrams","fixed window",512,0,1962,2550,2562
v,16,"String","438 Find Anagrams","fixed window",512,1,2043,2448,2562
v,16,"String","438 Find Anagrams","fixed window",512,2,1938,2580,2562
v,16,"String","438 Find Anagrams","fixed window",512,3,1887,2652,2562
v,16,"String","438 Find Anagrams","fixed window",512,4,2048,2463,2562
v,16,"String","438 Find Anagrams","fixed window",512,5,2070,2436,2562
v,16,"String","438 Find Anagrams","fixed window",512,6,1949,2568,2562
v,16,"String","438 Find Anagrams","fixed window",512,7,2097,2385,2562
v,16,"String","438 Find Anagrams","fixed window",512,8,1970,2538,2562
v,16,"String","438 Find Anagrams","fixed window",512,9,1972,2535,2562
v,16,"String","438 Find Anagrams","fixed window",512,10,1971,2550,2562
v,16,"String","438 Find Anagrams","fixed window",512,11,2036,2457,2562
v,16,"String","438 Find Anagrams","fixed window",512,12,2019,2481,2562
v,16,"String","438 Find Anagrams","fixed window",512,13,1955,2559,2562
v,16,"String","438 Find Anagrams","fixed window",512,14,2011,2502,2562
v,16,"String","438 Find Anagrams","fixed window",512,15,2034,2463,2562
v,16,"String","438 Find Anagrams","fixed window",512,16,1934,2586,2562
v,16,"String","438 Find Anagrams","fixed window",512,17,2008,2490,2562
v,16,"String","438 Find Anagrams","fixed window",512,18,2044,2448,2562
v,16,"String","438 Find Anagrams","fixed window",512,19,1966,2544,2562
v,16,"String","438 Find Anagrams","fixed window",2048,0,6768,747,8194
v,16,"String","438 Find Anagrams","fixed window",2048,1,6956,723,8194
v,16,"String","438 Find Anagrams","fixed window",2048,2,7030,723,8194
v,16,"String","438 Find Anagrams","fixed window",2048,3,6941,723,8194
v,16,"String","438 Find Anagrams","fixed window",2048,4,7164,699,8194
v,16,"String","438 Find Anagrams","fixed window",2048,5,7190,696,8194
v,16,"String","438 Find Anagrams","fixed window",2048,6,7174,699,8194
v,16,"String","438 Find Anagrams","fixed window",2048,7,7078,717,8194
v,16,"String","438 Find Anagrams","fixed window",2048,8,6960,720,8194
v,16,"String","438 Find Anagrams","fixed window",2048,9,6852,732,8194
v,16,"String","438 Find Anagrams","fixed window",2048,10,7195,696,8194
v,16,"String","438 Find Anagrams","fixed window",2048,11,6958,720,8194
v,16,"String","438 Find Anagrams","fixed window",2048,12,6861,729,8194
v,16,"String","438 Find Anagrams","fixed window",2048,13,6874,729,8194
v,16,"String","438 Find Anagrams","fixed window",2048,14,7096,705,8194
v,16,"String","438 Find Anagrams","fixed window",2048,15,7123,702,8194
v,16,"String","438 Find Anagrams","fixed window",2048,16,6806,735,8194
v,16,"String","438 Find Anagrams","fixed window",2048,17,6977,720,8194
v,16,"String","438 Find Anagrams","fixed window",2048,18,7013,714,8194
v,16,"String","438 Find Anagrams","fixed window",2048,19,6863,729,8194
v,16,"String","438 Find Anagrams","fixed window",8192,0,29315,171,56602
v,16,"String","438 Find Anagrams","fixed window",8192,1,35087,144,56602
v,16,"String","438 Find Anagrams","fixed window",8192,2,36544,138,56602
v,16,"String","438 Find Anagrams","fixed window",8192,3,32442,156,56602
v,16,"String","438 Find Anagrams","fixed window",8192,4,31048,162,56602
v,16,"String","438 Find Anagrams","fixed window",8192,5,32460,156,56602
v,16,"String","438 Find Anagrams","fixed window",8192,6,30441,165,56602
v,16,"String","438 Find Anagrams","fixed window",8192,7,32188,156,56602
v,16,"String","438 Find Anagrams","fixed window",8192,8,37125,135,56602
v,16,"String","438 Find Anagrams","fixed window",8192,9,36934,138,56602
v,16,"String","438 Find Anagrams","fixed window",8192,10,36280,138,56602
v,16,"String","438 Find Anagrams","fixed window",8192,11,30631,165,56602
v,16,"String","438 Find Anagrams","fixed window",8192,12,28388,177,56602
v,16,"String","438 Find Anagrams","fixed window",8192,13,29430,171,56602
v,16,"String","438 Find Anagrams","fixed window",8192,14,28101,180,56602
v,16,"String","438 Find Anagrams","fixed window",8192,15,28200,180,56602
v,16,"String","438 Find Anagrams","fixed window",8192,16,30017,168,56602
v,16,"String","438 Find Anagrams","fixed window",8192,17,28337,177,56602
v,16,"String","438 Find Anagrams","fixed window",8192,18,28997,174,56602
v,16,"String","438 Find Anagrams","fixed window",8192,19,27645,183,56602
v,17,"LinkedList","707 Design Linked List","linked operations",512,0,231929,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,1,232337,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,2,244204,21,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,3,230787,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,4,234583,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,5,235666,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,6,232658,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,7,228991,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,8,236045,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,9,238516,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,10,236812,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,11,239125,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,12,233191,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,13,232608,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,14,235041,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,15,231454,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,16,228020,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,17,236279,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,18,235400,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",512,19,237158,24,86629
v,17,"LinkedList","707 Design Linked List","linked operations",2048,0,3825400,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,1,3772433,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,2,3787833,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,3,3776033,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,4,3767033,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,5,3750000,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,6,3798700,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,7,3782433,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,8,3789500,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,9,3825000,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,10,3787233,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,11,3835000,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,12,3846466,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,13,3888333,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,14,3852833,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,15,3842466,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,16,3914500,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,17,3808533,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,18,3858666,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",2048,19,3796400,3,1130864
v,17,"LinkedList","707 Design Linked List","linked operations",8192,0,5190200,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,1,5276300,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,2,5168100,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,3,5148033,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,4,5403633,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,5,5244200,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,6,5270433,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,7,5283166,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,8,5333566,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,9,5208866,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,10,5296533,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,11,5301600,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,12,5252400,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,13,5203400,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,14,5490966,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,15,5270966,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,16,5210833,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,17,5303866,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,18,5305800,3,1535428
v,17,"LinkedList","707 Design Linked List","linked operations",8192,19,5209066,3,1535428
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,0,6876,729,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,1,7353,681,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,2,7117,705,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,3,6396,783,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,4,6604,759,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,5,6390,783,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,6,6228,804,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,7,6071,825,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,8,6723,744,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,9,6075,825,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,10,7342,684,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,11,7132,702,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,12,7199,696,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,13,7045,711,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,14,6843,732,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,15,6849,732,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,16,7317,684,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,17,8065,621,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,18,6496,771,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",512,19,7269,690,40972280859660299
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,0,28481,177,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,1,28787,174,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,2,29497,174,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,3,28716,177,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,4,28809,174,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,5,28789,174,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,6,27734,183,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,7,28060,180,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,8,29908,168,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,9,28517,177,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,10,28989,174,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,11,25729,195,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,12,29165,174,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,13,27781,180,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,14,30055,168,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,15,29464,171,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,16,27853,180,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,17,27973,180,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,18,27503,183,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",2048,19,27128,186,5288584232105168139
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,0,82304,63,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,1,87583,60,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,2,96457,54,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,3,101850,51,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,4,99409,54,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,5,99396,51,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,6,104645,48,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,7,101992,51,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,8,119126,42,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,9,116206,45,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,10,111246,45,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,11,114044,45,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,12,113422,45,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,13,117440,45,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,14,117004,45,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,15,113633,45,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,16,111610,48,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,17,117166,45,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,18,121957,42,7109824480665481483
v,18,"LinkedList","206 Reverse Linked List","iterative reverse",8192,19,113077,45,7109824480665481483
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,0,12470,402,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,1,12251,414,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,2,13081,384,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,3,14032,357,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,4,12162,420,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,5,12236,411,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,6,13386,375,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,7,12567,405,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,8,12724,393,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,9,13087,387,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,10,12288,408,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,11,12925,390,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,12,12406,405,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,13,13249,378,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,14,13285,378,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,15,13037,387,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,16,12950,387,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,17,12979,387,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,18,13830,363,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",512,19,13374,381,-3479935446783355515
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,0,41760,120,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,1,47858,105,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,2,49706,102,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,3,41230,123,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,4,38624,132,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,5,37994,135,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,6,38075,132,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,7,38512,132,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,8,38063,132,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,9,37130,135,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,10,37976,132,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,11,37771,135,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,12,36957,138,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,13,39174,129,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,14,39278,129,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,15,37923,132,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,16,37431,135,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,17,39036,129,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,18,37140,135,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",2048,19,38312,132,3981192518044243077
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,0,143355,36,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,1,139541,36,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,2,142255,36,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,3,144383,36,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,4,137692,39,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,5,138661,39,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,6,143536,36,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,7,142352,36,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,8,136797,39,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,9,139227,36,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,10,140163,36,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,11,135494,39,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,12,142822,36,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,13,139694,36,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,14,136082,39,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,15,138417,39,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,16,146525,36,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,17,135287,39,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,18,138202,39,-3194850509724757883
v,19,"LinkedList","92 Reverse Linked List II","local reverse",8192,19,145397,36,-3194850509724757883
v,20,"LinkedList","24 Swap Nodes in Pairs","pointer reconnect",512,0,8979,558,-2631996698515867125
v,20,"LinkedList","24 Swap Nodes in Pairs","pointer reconnect",512,1,9339,537,-2631996698515867125
v,20,"LinkedList","24 Swap Nodes in Pairs","pointer reconnect",512,2,10243,489,-2631996698515867125
